Date,0
2011-07-27,-0.0072
2011-07-28,0.0013
2011-07-29,0.0094
2011-08-02,0.0065
2011-08-03,0.0014
2011-08-04,0.0048
2011-08-05,-0.0141
2011-08-08,0.0075
2011-08-09,0.0117
2011-08-10,0.0085
2011-08-11,-0.0137
2011-08-12,0.0101
2011-08-15,-0.001
2011-08-16,0.0048
2011-08-17,0.007
2011-08-18,0.0005
2011-08-19,0.0008
2011-08-22,-0.0022
2011-08-23,0.0001
2011-08-24,-0.0116
2011-08-25,0.0035
2011-08-26,0.0072
2011-08-29,-0.0028
2011-08-30,0.0088
2011-08-31,-0.0051
2011-09-02,0.0084
2011-09-06,0.0022
2011-09-07,-0.0042
2011-09-08,0.004
2011-09-09,0.0028
2011-09-12,-0.0011
2011-09-13,-0.0028
2011-09-14,0.0029
2011-09-15,-0.0061
2011-09-16,0.0034
2011-09-19,0.0085
2011-09-20,0.0011
2011-09-21,0.0049
2011-09-22,0.0088
2011-09-23,-0.0077
2011-09-26,-0.0036
2011-09-27,-0.0063
2011-09-28,-0.0014
2011-09-29,-0.0001
2011-09-30,0.0054
2011-10-04,-0.0035
2011-10-05,-0.0022
2011-10-06,-0.0061
2011-10-07,-0.0058
2011-10-10,-0.0077
2011-10-11,0.0027
2011-10-12,-0.004
2011-10-13,0.0052
2011-10-14,-0.0043
2011-10-17,0.0054
2011-10-18,-0.0003
2011-10-19,-0.0001
2011-10-20,-0.0023
2011-10-21,-0.0013
2011-10-24,0.0016
2011-10-25,0.0075
2011-10-26,-0.0076
2011-10-27,-0.0106
2011-10-28,0.0061
2011-10-31,0.0132
2011-11-02,-0.0013
2011-11-03,-0.0024
2011-11-04,0.0018
2011-11-07,0.0011
2011-11-08,-0.0036
2011-11-09,0.0041
2011-11-10,-0.0043
2011-11-11,-0.0017
2011-11-14,0.0049
2011-11-15,-0.0006
2011-11-16,0.0015
2011-11-17,-0.0003
2011-11-18,-0.0039
2011-11-21,0.0022
2011-11-22,0.0033
2011-11-23,0.0006
2011-11-25,-0.0065
2011-11-28,0.0042
2011-11-29,-0.002
2011-11-30,-0.0013
2011-12-02,0.0052
2011-12-05,0.0
2011-12-06,-0.0036
2011-12-07,0.0039
2011-12-08,0.003
2011-12-09,-0.0059
2011-12-12,0.0032
2011-12-13,0.0029
2011-12-14,0.0042
2011-12-15,-0.0008
2011-12-16,0.0055
2011-12-19,0.0033
2011-12-20,-0.0067
2011-12-21,-0.0037
2011-12-22,0.002
2011-12-23,-0.0037
2011-12-27,0.0018
2011-12-28,0.0056
2011-12-29,0.0023
2011-12-30,0.0029
2012-01-04,-0.0021
2012-01-05,0.0045
2012-01-06,0.005
2012-01-09,0.0019
2012-01-10,0.0009
2012-01-11,0.0069
2012-01-12,-0.0011
2012-01-13,0.0032
2012-01-17,0.0018
2012-01-18,0.0002
2012-01-19,-0.0044
2012-01-20,-0.0042
2012-01-23,-0.0028
2012-01-24,0.0023
2012-01-25,0.0076
2012-01-26,0.0026
2012-01-27,0.0066
2012-01-30,0.0009
2012-01-31,0.0031
2012-02-02,0.0024
2012-02-03,-0.0032
2012-02-06,0.004
2012-02-07,-0.0063
2012-02-08,-0.0009
2012-02-09,-0.0019
2012-02-10,0.003
2012-02-13,0.0035
2012-02-14,0.0001
2012-02-15,-0.0004
2012-02-16,-0.0011
2012-02-17,-0.003
2012-02-21,-0.0051
2012-02-22,0.0023
2012-02-23,0.0041
2012-02-24,0.0008
2012-02-27,0.0025
2012-02-28,0.0007
2012-02-29,-0.0044
2012-03-02,0.0027
2012-03-05,-0.0037
2012-03-06,-0.0011
2012-03-07,0.0018
2012-03-08,0.0012
2012-03-09,0.0014
2012-03-12,-0.0006
2012-03-13,0.0006
2012-03-14,-0.0079
