Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-04-10,49.83820451147241,50.23780963473736,57.991128438563806,48.14728885106935,35.927611171555625,55.389664922351464,59.88061930391428,60.133414661575294,53.897574909554486,55.779042470139885,47.589715728140234,60.79800935710167,66.64723342351043,62.784908152299565,46.60088416917003,63.126766751364535,52.730146240267814,66.30519951530916,68.71110973934202,40.47571706088724,49.99034385792453,33.6999132274062,38.34888259068365
2019-04-11,51.15511979061746,40.651829473246885,59.65758330023504,58.066216948942824,40.806330892918446,58.62159878218621,59.540524679431066,64.00183657644367,57.70237213905377,58.38070191084352,51.14612042337871,63.80458890758575,68.13104783849755,52.354353554439406,42.66612838257126,67.0033395587603,52.11776655907567,67.61411406659187,68.67779118701934,38.70270377539952,49.04499411529875,32.11026860925999,36.25799022580391
2019-04-12,61.092050275219314,33.457257348892796,61.16394013907809,63.01048629514552,48.62163297110841,55.53808802195612,59.916160279902,70.68784560728002,63.46889895191496,59.685217620585185,50.06437459602486,67.00595713084698,70.21924967301213,49.50949037928436,38.39669065892444,71.39894975406254,57.05526445772151,67.78617938432893,70.6649920915472,39.67167336685434,51.35777478205388,36.12250105068968,33.19509457231757
2019-04-15,53.222082993536944,39.230952815867134,63.57630170694041,61.10161424316325,45.69543342106552,54.44515740137235,55.04420924986069,66.5890578565872,59.81172989451665,59.527340072956015,45.757748300049364,69.68636081327875,71.10861135486364,52.51089880189544,40.626421444092394,69.4835642992647,56.81657321713587,64.81014538006121,72.59978904143958,40.70276195425897,49.65341186783744,41.42084250795765,35.87643130171935
2019-04-16,54.43067561648065,28.315039511345063,64.89644086800584,62.79239375901769,50.59375181148775,46.57691129165312,59.2498199096653,68.67225659661771,64.07787105876764,48.516295711775115,41.76169142737154,67.60671440763883,68.0550948124025,51.0866418033042,36.87961567335192,70.79879580855649,63.09956700690075,63.418016661623334,73.49758059411172,49.68857905196728,47.751778982884865,42.24422226863888,45.50105531811565
2019-04-17,58.78175085516175,22.52514782408727,70.85379491295598,63.36332401080187,47.435942947897374,40.74999384526628,55.09235250816881,69.89429644005153,65.67653811515318,45.657807458173146,38.74290600413056,66.68374030295516,56.95714129864717,31.96241172481467,31.13808420413197,68.9941363971935,61.245138270242514,51.29740632775974,72.41014765293608,46.42984152568749,43.064993245743274,39.89996198417694,50.07995604311431
2019-04-18,74.17810315239115,20.769865832540987,63.31986577047054,67.9815899778803,49.53935950113333,43.30003107510491,56.540846475187905,72.93750908857281,67.08366561178065,44.398905852004354,31.755785698071847,67.82711212314955,54.82832613525975,32.21547221935231,38.00536952950279,72.5534159714071,61.59982230836638,52.68987878954156,62.87331049313204,42.23987272898137,39.61574558982182,38.30031803451575,53.113246658095846
2019-04-22,75.61708749617303,22.15572476043795,59.3689615675642,69.12036991240458,45.67593491253317,53.218984984006354,60.25209249499348,72.30280831349349,62.62008781372381,53.30167927295705,42.20035096886287,67.74789677254435,62.40253243324124,39.515645860151444,48.84216470054194,73.14905367990498,46.59064628577611,54.29171711074725,67.17929146142859,39.73011690683578,38.267158835159854,39.73147986961634,47.449831545023414
2019-04-23,71.52229959929343,31.95127655949227,60.558442056662415,81.81363728430418,44.774473817026795,54.73177721801242,57.96518963152165,78.90045086420048,61.024913493683634,56.709708120294025,41.70430307200758,76.95821540775168,69.62789334884488,46.80071177084194,47.22078529469751,76.09066637701305,50.90802276840643,62.37597974818569,56.08945626072617,52.57217711738737,45.23909318962859,35.93314149273205,53.93368185403542
2019-04-24,71.70954089431584,34.24909368215593,64.26831623483412,76.06825548084994,46.236006068831365,52.97173116865462,61.69667333237686,76.1517143691142,45.39663248003798,51.39502532664871,39.87970725082271,67.06751682091135,71.0050618778483,42.992216448257,47.54005595211595,73.57626214296047,46.569880472392,62.60233895100967,60.64594360942237,49.37942600903102,41.731996119516324,38.817340992367335,52.049859917741486
2019-04-25,65.863333776042,35.332354102836746,73.46057184075715,73.68080703787571,53.183020272835854,73.10623703502166,53.21312038003142,76.45250873588105,41.089581884353926,48.19193300659674,43.762888006053934,66.59791244013857,66.43157798238423,53.25191187898742,49.45706465178824,59.93203906545953,41.76518624218703,61.554819327542674,50.754255025409165,42.617729022214306,34.77048858082385,38.523845906752996,45.49494738726896
2019-04-26,69.38200742449908,42.73261726979344,76.9871750228055,72.59804774591875,51.19056196160537,76.96031807806699,55.08150631928884,78.62706573265692,50.46043670680903,44.174658283316795,39.129370425999255,67.03109030804512,71.96493473994872,51.23775068365396,57.59163349209923,67.64201588044864,38.67639116070176,81.62365498799355,53.44096519884169,42.617729022214306,37.73273309668072,41.44582338927602,50.10305602504646
